,id,match,date,home_red,home_yellow,home_team,home_goal,away_goal,away_team,away_yellow,away_red,home_goal_half,away_goal_half,main_bet,goals_bet,footGoal_bet,footGoal_home_half,footGoal_home,footGoal_away_half,footGoal_away,flag,f_home_goal_all_h_3,f_away_goal_all_h_3,f_home_yellow_all_h_3,f_home_red_all_h_3,f_away_yellow_all_h_3,f_away_red_all_h_3,f_flag_all_h_3,f_net_goal_all_h_3,f_net_yellow_all_h_3,f_date_all_h_3,f_diff_time_all_h_3
1209,1210,英超,15/08/15,0,1,桑德兰,1,3,诺维奇,2,0,0,2,0.0,2.25,10.0,2,6,3,6,1,1.0,1.6666666666666667,2.6666666666666665,0.0,1.3333333333333333,0.3333333333333333,1.0,-0.24999062535154928,0.3333250002083281,15/04/11,107.33333333333333
1203,1204,英超,15/08/22,0,4,桑德兰,1,1,斯旺西,2,0,0,1,0.5,2.25,10.0,1,3,1,4,1,1.0,1.3333333333333333,2.3333333333333335,0.0,1.3333333333333333,0.3333333333333333,1.0,-0.14285102067054267,0.2727198349135933,15/05/02,72.33333333333333
1177,1178,英超,15/09/13,0,2,桑德兰,0,1,托特纳姆热刺,1,0,0,0,0.5,2.5,10.5,4,6,2,8,1,0.6666666666666666,1.3333333333333333,3.0,0.0,1.6666666666666667,0.0,1.0,-0.3333166674999583,0.2857081633964986,15/05/16,57.0
1150,1151,英超,15/10/03,1,3,桑德兰,2,2,西汉姆,4,0,2,1,0.25,2.5,10.5,1,1,2,8,1,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.0,1.6666666666666667,0.0,1.0,-0.428553062011628,0.16666250010416409,15/08/15,37.0
1128,1129,英超,15/10/25,0,0,桑德兰,3,0,纽卡斯尔,2,1,1,0,0.0,2.5,10.5,0,1,6,10,1,1.0,1.3333333333333333,3.0,0.3333333333333333,2.3333333333333335,0.0,1.0,-0.14285102067054267,0.12499765629394445,15/08/22,42.666666666666664
1113,1114,英超,15/11/07,0,1,桑德兰,0,1,南安普顿,4,0,0,0,0.75,2.5,10.0,1,3,1,7,1,1.6666666666666667,1.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.0,0.24999062535154928,-0.16666250010416409,15/09/13,34.333333333333336
1090,1091,英超,15/11/28,0,0,桑德兰,2,0,斯托克城,3,1,0,0,0.0,2.25,9.5,4,9,4,5,1,1.6666666666666667,1.0,1.3333333333333333,0.3333333333333333,3.3333333333333335,0.3333333333333333,1.0,0.24999062535154928,-0.42856224509474794,15/10/03,37.0
1070,1071,英超,15/12/12,0,1,桑德兰,0,1,沃特福德,0,0,0,1,0.0,2.25,10.0,3,8,1,3,1,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,3.0,0.6666666666666666,1.0,0.6666333349999167,-0.7999760007199783,15/10/25,32.333333333333336
1035,1036,英超,15/12/31,0,1,桑德兰,0,1,利物浦,3,0,0,0,1.0,2.5,11.0,2,6,4,4,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,2.3333333333333335,0.3333333333333333,1.0,0.0,-0.5555370376543005,15/11/07,35.333333333333336
1033,1034,英超,16/01/02,0,3,桑德兰,3,1,阿斯顿维拉,3,0,1,0,-0.25,2.25,10.0,1,3,2,3,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,2.0,0.3333333333333333,1.0,0.0,-0.4999812507030987,15/11/28,19.333333333333332
1007,1008,英超,16/01/23,0,1,桑德兰,1,1,伯恩茅斯,1,0,1,1,0.0,2.25,10.5,2,3,1,4,1,1.0,1.0,1.6666666666666667,0.0,2.0,0.0,1.0,0.0,-0.09090661163786438,15/12/12,28.666666666666668
998,999,英超,16/02/03,0,1,桑德兰,0,1,曼城,4,0,0,1,1.0,2.75,10.0,3,8,2,4,1,1.3333333333333333,1.0,1.6666666666666667,0.0,2.3333333333333335,0.0,1.0,0.14285102067054267,-0.16666250010416409,15/12/31,25.666666666666668
978,979,英超,16/02/13,0,2,桑德兰,2,1,曼联,3,0,1,1,0.75,2.25,10.0,0,6,5,8,1,1.3333333333333333,1.0,1.6666666666666667,0.0,2.6666666666666665,0.0,1.0,0.14285102067054267,-0.23076390544833578,16/01/02,24.333333333333332
959,960,英超,16/03/02,0,1,桑德兰,2,2,水晶宫,1,0,1,0,-0.25,2.25,10.5,2,4,2,5,1,1.0,1.0,1.3333333333333333,0.0,2.6666666666666665,0.0,1.0,0.0,-0.3333250002083281,16/01/23,28.333333333333332
922,923,英超,16/04/02,0,1,桑德兰,0,0,西布朗维奇,1,0,0,0,-0.5,2.25,10.5,0,9,0,3,1,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,2.6666666666666665,0.0,1.0,0.0,-0.3333250002083281,16/02/03,46.333333333333336
908,909,英超,16/04/10,0,1,桑德兰,0,2,莱斯特,1,0,0,0,0.25,2.25,11.0,0,1,5,7,1,1.3333333333333333,1.0,1.3333333333333333,0.0,1.6666666666666667,0.0,1.0,0.14285102067054267,-0.11110740753086013,16/02/13,34.666666666666664
885,886,英超,16/04/24,0,2,桑德兰,0,0,阿森纳,4,0,0,0,1.0,2.75,10.5,2,7,5,7,1,0.6666666666666666,1.3333333333333333,1.0,0.0,1.0,0.0,1.0,-0.3333166674999583,0.0,16/03/02,29.666666666666668
870,871,英超,16/05/07,0,4,桑德兰,3,2,切尔西,2,1,1,2,0.25,2.5,10.5,0,3,2,3,1,0.0,0.6666666666666666,1.3333333333333333,0.0,2.0,0.0,1.0,-0.9998500224966255,-0.19999400017999464,16/04/02,25.0
861,862,英超,16/05/12,0,1,桑德兰,3,0,埃弗顿,0,0,2,0,-0.5,2.75,10.5,2,5,0,5,1,1.0,1.3333333333333333,2.3333333333333335,0.0,2.3333333333333335,0.3333333333333333,1.0,-0.14285102067054267,0.0,16/04/10,18.333333333333332
830,831,英超,16/08/21,0,1,桑德兰,1,2,米德尔斯堡,1,0,0,2,0.0,2.0,10.5,3,8,1,1,1,2.0,0.6666666666666666,2.3333333333333335,0.0,2.0,0.3333333333333333,1.0,0.4999812507030987,0.07692130181611197,16/04/24,108.66666666666667
809,810,英超,16/09/13,0,1,桑德兰,0,3,埃弗顿,1,0,0,0,0.25,2.5,10.5,1,5,2,5,1,2.3333333333333335,1.3333333333333333,2.0,0.0,1.0,0.3333333333333333,1.0,0.2727198349135933,0.3333222225925802,16/05/07,92.0
794,795,英超,16/09/24,0,0,桑德兰,2,3,水晶宫,2,0,1,0,-0.25,2.25,11.0,1,3,3,5,1,1.3333333333333333,1.6666666666666667,1.0,0.0,0.6666666666666666,0.0,1.0,-0.11110740753086013,0.19998800071995684,16/05/12,60.0
785,786,英超,16/10/01,0,1,桑德兰,1,1,西布朗维奇,3,0,0,1,-0.25,2.25,10.5,4,6,4,5,1,1.0,2.6666666666666665,0.6666666666666666,0.0,1.3333333333333333,0.0,1.0,-0.45453305818932205,-0.3333166674999583,16/08/21,22.0
758,759,英超,16/10/29,0,4,桑德兰,1,4,阿森纳,3,0,0,1,1.25,2.75,10.0,0,0,3,8,1,1.0,2.3333333333333335,0.6666666666666666,0.0,2.0,0.0,1.0,-0.3999880003599892,-0.4999812507030987,16/09/13,36.333333333333336
737,738,英超,16/11/19,1,2,桑德兰,3,0,赫尔,0,0,1,0,-0.25,2.25,10.5,1,2,3,8,1,1.3333333333333333,2.6666666666666665,1.6666666666666667,0.0,2.6666666666666665,0.0,1.0,-0.3333250002083281,-0.23076390544833578,16/09/24,42.0
715,716,英超,16/12/03,0,3,桑德兰,2,1,莱斯特,1,0,0,0,0.25,2.5,10.5,1,3,1,4,1,1.6666666666666667,1.6666666666666667,2.3333333333333335,0.3333333333333333,2.0,0.0,1.0,0.0,0.07692130181611197,16/10/01,37.333333333333336
695,696,英超,16/12/15,0,3,桑德兰,0,1,切尔西,2,0,0,1,1.0,2.75,10.0,1,5,4,5,1,2.0,1.6666666666666667,3.0,0.3333333333333333,1.3333333333333333,0.0,1.0,0.09090661163786438,0.38460650908055977,16/10/29,28.333333333333332
684,685,英超,16/12/17,0,1,桑德兰,1,0,沃特福德,2,0,0,0,0.0,2.25,9.5,3,4,5,11,1,1.6666666666666667,0.6666666666666666,2.6666666666666665,0.3333333333333333,1.0,0.0,1.0,0.428553062011628,0.45453305818932205,16/11/19,14.666666666666666
656,657,英超,17/01/02,0,2,桑德兰,2,2,利物浦,2,0,1,1,1.75,3.0,10.5,2,2,3,5,1,1.0,0.6666666666666666,2.3333333333333335,0.0,1.6666666666666667,0.0,1.0,0.19998800071995684,0.16666250010416409,16/12/03,21.333333333333332
643,644,英超,17/01/14,0,3,桑德兰,1,3,斯托克城,1,0,1,3,0.25,2.5,10.0,1,5,2,2,1,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,16/12/15,23.333333333333332
625,626,英超,17/02/01,0,2,桑德兰,0,0,托特纳姆热刺,0,0,0,0,1.5,3.25,10.5,2,2,4,12,1,1.3333333333333333,1.6666666666666667,2.0,0.0,1.6666666666666667,0.0,1.0,-0.11110740753086013,0.09090661163786438,16/12/17,31.333333333333332
606,607,英超,17/02/11,0,1,桑德兰,0,4,南安普顿,0,0,0,2,0.5,2.5,10.0,3,6,0,2,1,1.0,1.6666666666666667,2.3333333333333335,0.0,1.0,0.0,1.0,-0.24999062535154928,0.3999880003599892,17/01/02,26.0
582,583,英超,17/03/06,0,1,桑德兰,0,2,曼城,0,0,0,1,1.75,3.25,10.5,3,6,2,4,1,0.3333333333333333,2.3333333333333335,2.0,0.0,0.3333333333333333,0.0,1.0,-0.7499718760546478,0.7142551033527134,17/01/14,35.666666666666664
570,571,英超,17/03/18,0,3,桑德兰,0,0,伯恩利,1,0,0,0,0.0,2.25,10.0,1,3,3,5,1,0.0,2.0,1.3333333333333333,0.0,0.0,0.0,1.0,-0.9999500024998749,0.9999250056245782,17/02/01,30.666666666666668
538,539,英超,17/04/09,1,1,桑德兰,0,3,曼联,5,0,0,1,1.25,2.75,9.5,2,4,4,5,1,0.0,2.0,1.6666666666666667,0.0,0.3333333333333333,0.0,1.0,-0.9999500024998749,0.6666333349999167,17/02/11,37.666666666666664
532,533,英超,17/04/15,0,1,桑德兰,2,2,西汉姆,1,1,1,1,0.0,2.5,10.0,4,7,0,1,1,0.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.0,0.0,1.0,-0.999940003599784,-0.09090661163786438,17/03/06,24.666666666666668
511,512,英超,17/04/29,0,3,桑德兰,0,1,伯恩茅斯,2,0,0,0,0.25,2.75,10.5,1,6,4,5,1,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.3333333333333333,1.0,-0.428553062011628,-0.16666250010416409,17/03/18,25.333333333333332
488,489,英超,17/05/13,0,4,桑德兰,0,2,斯旺西,0,0,0,2,0.25,2.5,10.0,2,8,3,4,1,0.6666666666666666,2.0,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.3333333333333333,1.0,-0.4999812507030987,-0.23076390544833578,17/04/09,25.333333333333332
1581,1582,英超,14/08/23,0,1,水晶宫,1,3,西汉姆,3,0,0,2,0.0,2.25,11.0,1,5,6,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1560,1561,英超,14/09/13,0,2,水晶宫,0,0,伯恩利,2,0,0,0,-0.25,2.25,10.5,3,5,3,6,1,0.3333333333333333,1.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,-0.49996250281228916,-0.49996250281228916,0,7.0
1543,1544,英超,14/09/27,0,0,水晶宫,2,0,莱斯特,1,0,0,0,0.0,2.5,11.0,3,6,3,6,1,0.3333333333333333,1.0,1.0,0.0,1.6666666666666667,0.0,0.6666666666666666,-0.49996250281228916,-0.24999062535154928,0,16.333333333333332
1523,1524,英超,14/10/18,1,2,水晶宫,0,2,切尔西,1,1,0,1,1.25,2.5,11.0,2,3,1,2,1,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,-0.3333222225925802,14/08/23,37.333333333333336
1499,1500,英超,14/11/04,1,1,水晶宫,1,3,桑德兰,3,0,0,1,-0.5,2.25,10.5,3,11,1,2,1,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,0.0,0.0,14/09/13,35.666666666666664
1481,1482,英超,14/11/23,0,1,水晶宫,3,1,利物浦,2,0,1,1,0.5,2.5,10.5,3,4,0,3,1,1.0,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.0,-0.24999062535154928,-0.24999062535154928,14/09/27,37.333333333333336
1464,1465,英超,14/12/03,0,2,水晶宫,0,1,阿斯顿维拉,2,0,0,1,-0.5,2.25,10.5,4,8,1,2,1,1.3333333333333333,2.0,1.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,1.0,-0.19999400017999464,-0.19999400017999464,14/10/18,28.333333333333332
1445,1446,英超,14/12/13,0,1,水晶宫,1,1,斯托克城,0,0,1,1,-0.25,2.25,10.5,5,9,3,8,1,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.0,1.0,-0.11110740753086013,-0.2727198349135933,14/11/04,23.0
1422,1423,英超,14/12/26,0,1,水晶宫,1,3,南安普顿,0,0,0,1,0.25,2.25,10.5,5,8,2,4,1,1.3333333333333333,1.0,1.3333333333333333,0.0,1.3333333333333333,0.0,1.0,0.14285102067054267,0.0,14/11/23,23.0
1391,1392,英超,15/01/11,0,5,水晶宫,2,1,托特纳姆热刺,3,0,0,0,0.25,2.25,11.0,1,4,3,6,1,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.0,0.6666666666666666,0.0,1.0,-0.428553062011628,0.3333166674999583,14/12/03,28.0
1373,1374,英超,15/01/31,0,0,水晶宫,0,1,埃弗顿,3,0,0,1,0.0,2.25,11.0,4,6,0,1,1,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.0,1.0,0.0,1.0,-0.11110740753086013,0.3999880003599892,14/12/13,35.0
1349,1350,英超,15/02/12,0,1,水晶宫,1,1,纽卡斯尔,2,0,0,1,-0.25,2.25,10.5,1,5,1,2,1,1.0,1.6666666666666667,2.0,0.0,2.0,0.0,1.0,-0.24999062535154928,0.0,14/12/26,30.666666666666668
1343,1344,英超,15/02/21,0,1,水晶宫,1,2,阿森纳,3,0,0,2,0.75,2.5,11.0,2,10,1,1,1,1.0,1.0,2.0,0.0,2.6666666666666665,0.0,1.0,0.0,-0.1428540816982493,15/01/11,23.666666666666668
1320,1321,英超,15/03/14,0,1,水晶宫,3,1,女王公园巡游者,3,0,3,0,-0.75,2.5,11.0,3,6,0,3,1,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.0,2.6666666666666665,0.0,1.0,-0.3333166674999583,-0.5999820005399839,15/01/31,31.0
1294,1295,英超,15/04/07,0,2,水晶宫,2,1,曼城,1,0,1,0,0.75,2.75,10.0,1,4,5,13,1,1.6666666666666667,1.3333333333333333,1.0,0.0,2.6666666666666665,0.0,1.0,0.11110740753086013,-0.45453305818932205,15/02/12,41.0
1280,1281,英超,15/04/18,0,3,水晶宫,0,2,西布朗维奇,3,0,0,1,-0.5,2.25,10.5,3,7,2,6,1,2.0,1.3333333333333333,1.3333333333333333,0.0,2.3333333333333335,0.0,1.0,0.19999400017999464,-0.2727198349135933,15/02/21,34.0
1272,1273,英超,15/04/25,0,0,水晶宫,0,2,赫尔,0,0,0,0,-0.5,2.25,11.0,0,0,6,9,1,1.6666666666666667,1.3333333333333333,2.0,0.0,2.3333333333333335,0.0,1.0,0.11110740753086013,-0.07692130181611197,15/03/14,22.333333333333332
1228,1229,英超,15/05/24,0,2,水晶宫,1,0,斯旺西,0,0,0,0,-0.75,2.75,10.5,4,7,1,3,1,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.0,1.3333333333333333,0.0,1.0,-0.428553062011628,0.11110740753086013,15/04/07,37.333333333333336
1207,1208,英超,15/08/16,0,1,水晶宫,1,2,阿森纳,1,0,1,1,0.75,2.75,10.5,3,6,1,6,1,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,1.0,0.0,1.0,-0.5999640021598704,0.24999062535154928,15/04/18,105.66666666666667
1199,1200,英超,15/08/22,0,3,水晶宫,2,1,阿斯顿维拉,3,0,0,0,-0.75,2.25,10.5,0,6,3,4,1,0.6666666666666666,1.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,-0.3333166674999583,0.49996250281228916,15/04/25,71.66666666666667
1180,1181,英超,15/09/12,0,2,水晶宫,0,1,曼城,3,0,0,0,0.75,2.75,11.0,2,4,0,4,1,1.3333333333333333,1.0,2.0,0.0,1.3333333333333333,0.0,1.0,0.14285102067054267,0.19999400017999464,15/05/24,53.0
1154,1155,英超,15/10/03,0,3,水晶宫,2,0,西布朗维奇,3,0,0,0,-0.75,2.25,10.0,5,8,1,3,1,1.0,1.3333333333333333,2.0,0.0,2.3333333333333335,0.0,1.0,-0.14285102067054267,-0.07692130181611197,15/08/16,37.0
1138,1139,英超,15/10/17,1,2,水晶宫,1,3,西汉姆,3,0,1,1,-0.5,2.25,11.0,1,1,4,9,1,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.0,3.0,0.0,1.0,0.3333166674999583,-0.05882249136779943,15/08/22,35.0
1121,1122,英超,15/10/31,0,3,水晶宫,0,0,曼联,3,0,0,0,0.5,2.25,10.5,4,7,2,3,1,1.0,1.3333333333333333,2.3333333333333335,0.3333333333333333,3.0,0.0,1.0,-0.14285102067054267,-0.12499765629394445,15/09/12,30.333333333333332
1095,1096,英超,15/11/24,0,1,水晶宫,0,1,桑德兰,3,0,0,0,-1.0,2.5,10.5,4,11,1,2,1,1.0,1.0,2.6666666666666665,0.3333333333333333,3.0,0.0,1.0,0.0,-0.05882249136779943,15/10/03,38.0
1091,1092,英超,15/11/28,0,1,水晶宫,5,1,纽卡斯尔,1,0,3,1,-0.75,2.75,11.0,2,7,1,5,1,0.3333333333333333,1.3333333333333333,2.0,0.3333333333333333,3.0,0.0,1.0,-0.5999640021598704,-0.1999960000799984,15/10/17,24.666666666666668
1071,1072,英超,15/12/12,0,0,水晶宫,1,0,南安普顿,0,0,1,0,-0.25,2.25,10.5,6,8,2,5,1,1.6666666666666667,0.6666666666666666,1.6666666666666667,0.0,2.3333333333333335,0.0,1.0,0.428553062011628,-0.16666250010416409,15/10/31,24.666666666666668
1040,1041,英超,15/12/28,0,3,水晶宫,0,0,斯旺西,2,0,0,0,-0.5,2.0,10.5,2,7,1,4,1,2.0,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,0.0,1.0,0.4999812507030987,-0.3333166674999583,15/11/24,26.666666666666668
1026,1027,英超,16/01/03,0,3,水晶宫,0,3,切尔西,0,0,0,1,0.5,2.25,10.5,4,5,3,7,1,2.0,0.3333333333333333,1.3333333333333333,0.0,1.0,0.0,1.0,0.7142551033527134,0.14285102067054267,15/11/28,21.333333333333332
1004,1005,英超,16/01/23,0,1,水晶宫,1,2,托特纳姆热刺,1,0,1,0,0.25,2.25,10.5,1,3,5,10,1,0.3333333333333333,1.0,2.0,0.0,0.6666666666666666,0.0,1.0,-0.49996250281228916,0.4999812507030987,15/12/12,29.333333333333332
991,992,英超,16/02/03,0,3,水晶宫,1,2,伯恩茅斯,4,0,1,1,0.0,2.25,11.0,2,5,2,3,1,0.3333333333333333,1.6666666666666667,2.3333333333333335,0.0,1.0,0.0,1.0,-0.6666333349999167,0.3999880003599892,15/12/28,26.333333333333332
975,976,英超,16/02/13,1,0,水晶宫,1,2,沃特福德,1,0,1,1,-0.25,2.25,10.5,4,8,1,3,1,0.6666666666666666,2.3333333333333335,2.3333333333333335,0.0,1.6666666666666667,0.0,1.0,-0.5555370376543005,0.16666250010416409,16/01/03,24.0
942,943,英超,16/03/06,0,1,水晶宫,1,2,利物浦,3,1,0,0,0.5,2.25,11.0,3,6,4,6,1,1.0,2.0,1.3333333333333333,0.3333333333333333,2.0,0.0,1.0,-0.3333222225925802,-0.19999400017999464,16/01/23,32.333333333333336
931,932,英超,16/03/19,0,1,水晶宫,0,1,莱斯特,1,0,0,1,0.0,2.25,11.0,1,10,2,7,1,1.0,2.0,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.3333333333333333,1.0,-0.3333222225925802,-0.3333250002083281,16/02/03,31.0
914,915,英超,16/04/09,0,2,水晶宫,1,0,诺维奇,1,0,0,0,-0.5,2.25,11.0,6,10,2,4,1,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,-0.428553062011628,-0.428553062011628,16/02/13,37.0
905,906,英超,16/04/14,0,0,水晶宫,0,0,埃弗顿,2,1,0,0,0.0,2.5,11.0,5,10,2,7,1,0.6666666666666666,1.0,1.3333333333333333,0.0,1.6666666666666667,0.3333333333333333,1.0,-0.19998800071995684,-0.11110740753086013,16/03/06,23.333333333333332
867,868,英超,16/05/07,0,1,水晶宫,2,1,斯托克城,3,0,0,1,-0.5,2.25,11.0,2,4,1,3,1,0.3333333333333333,0.3333333333333333,1.0,0.0,1.3333333333333333,0.3333333333333333,1.0,0.0,-0.14285102067054267,16/03/19,33.333333333333336
843,844,英超,16/08/13,0,2,水晶宫,0,1,西布朗维奇,2,0,0,0,-0.25,2.0,10.5,2,3,2,6,1,1.0,0.3333333333333333,1.0,0.0,2.0,0.3333333333333333,1.0,0.49996250281228916,-0.3333222225925802,16/04/09,115.0
822,823,英超,16/08/27,0,3,水晶宫,1,1,伯恩茅斯,1,0,0,1,-0.25,2.25,10.5,2,10,4,4,1,0.6666666666666666,0.6666666666666666,1.0,0.0,2.3333333333333335,0.3333333333333333,1.0,0.0,-0.3999880003599892,16/04/14,87.0
800,801,英超,16/09/18,0,2,水晶宫,4,1,斯托克城,1,0,2,0,-0.5,2.5,10.5,6,10,1,5,1,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,16/05/07,64.0
772,773,英超,16/10/16,0,2,水晶宫,0,1,西汉姆,3,1,0,1,-0.25,2.5,11.0,3,7,5,6,1,1.6666666666666667,1.0,2.3333333333333335,0.0,1.3333333333333333,0.0,1.0,0.24999062535154928,0.2727198349135933,16/08/13,47.333333333333336
752,753,英超,16/10/30,0,1,水晶宫,2,4,利物浦,2,0,2,3,0.75,2.75,11.0,0,3,3,3,1,1.6666666666666667,1.0,2.3333333333333335,0.0,1.6666666666666667,0.3333333333333333,1.0,0.24999062535154928,0.16666250010416409,16/08/27,40.0
733,734,英超,16/11/19,0,1,水晶宫,1,2,曼城,2,0,0,1,1.25,3.25,10.5,0,2,2,7,1,2.0,2.0,1.6666666666666667,0.0,2.0,0.3333333333333333,1.0,0.0,-0.09090661163786438,16/09/18,38.666666666666664
714,715,英超,16/12/03,0,3,水晶宫,3,0,南安普顿,1,0,2,0,0.25,2.25,11.0,1,4,4,9,1,1.0,2.3333333333333335,1.3333333333333333,0.0,2.3333333333333335,0.3333333333333333,1.0,-0.3999880003599892,-0.2727198349135933,16/10/16,32.0
689,690,英超,16/12/15,0,2,水晶宫,1,2,曼联,3,0,0,1,0.75,2.5,10.5,0,1,3,8,1,2.0,2.0,1.6666666666666667,0.0,1.6666666666666667,0.0,1.0,0.0,0.0,16/10/30,28.0
688,689,英超,16/12/17,0,2,水晶宫,0,1,切尔西,3,0,0,1,1.0,2.75,11.0,2,5,1,3,1,1.6666666666666667,1.3333333333333333,2.0,0.0,2.0,0.0,1.0,0.11110740753086013,0.0,16/11/19,14.666666666666666
650,651,英超,17/01/04,0,2,水晶宫,1,2,斯旺西,1,0,0,1,-0.5,2.75,10.5,1,4,2,5,1,1.3333333333333333,1.0,2.3333333333333335,0.0,2.3333333333333335,0.0,1.0,0.14285102067054267,0.0,16/12/03,23.333333333333332
633,634,英超,17/01/21,0,0,水晶宫,0,1,埃弗顿,1,0,0,0,0.0,2.25,10.5,4,8,5,7,1,0.6666666666666666,1.6666666666666667,2.0,0.0,2.3333333333333335,0.0,1.0,-0.428553062011628,-0.07692130181611197,16/12/15,29.666666666666668
612,613,英超,17/02/04,0,3,水晶宫,0,4,桑德兰,3,0,0,4,-0.75,2.5,10.5,4,7,1,1,1,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,1.6666666666666667,0.0,1.0,-0.5999640021598704,-0.11110740753086013,16/12/17,31.333333333333332
595,596,英超,17/02/25,0,3,水晶宫,1,0,米德尔斯堡,1,0,1,0,-0.5,2.0,10.0,2,4,1,2,1,0.3333333333333333,2.3333333333333335,1.6666666666666667,0.0,1.6666666666666667,0.0,1.0,-0.7499718760546478,0.0,17/01/04,36.0
571,572,英超,17/03/18,0,0,水晶宫,1,0,沃特福德,2,0,0,0,-0.5,2.25,10.5,2,3,1,2,1,0.3333333333333333,1.6666666666666667,2.0,0.0,1.6666666666666667,0.0,1.0,-0.6666333349999167,0.09090661163786438,17/01/21,39.666666666666664
536,537,英超,17/04/11,0,0,水晶宫,3,0,阿森纳,1,0,1,0,0.75,3.0,10.0,2,5,5,8,1,0.6666666666666666,1.3333333333333333,2.0,0.0,2.0,0.0,1.0,-0.3333166674999583,0.0,17/02/04,45.0
534,535,英超,17/04/15,0,0,水晶宫,2,2,莱斯特,2,0,0,1,-0.5,2.5,10.5,5,8,1,5,1,1.6666666666666667,0.0,1.0,0.0,1.3333333333333333,0.0,1.0,0.999940003599784,-0.14285102067054267,17/02/25,27.0
516,517,英超,17/04/27,0,3,水晶宫,0,1,托特纳姆热刺,3,0,0,0,1.0,2.75,10.5,1,2,2,11,1,2.0,0.6666666666666666,0.0,0.0,1.6666666666666667,0.0,1.0,0.4999812507030987,-0.999940003599784,17/03/18,22.666666666666668
510,511,英超,17/04/30,0,2,水晶宫,0,2,伯恩利,0,0,0,1,-0.75,2.25,11.5,7,14,3,4,1,1.6666666666666667,1.0,1.0,0.0,2.0,0.0,1.0,0.24999062535154928,-0.3333222225925802,17/04/11,12.333333333333334
486,487,英超,17/05/14,0,3,水晶宫,4,0,赫尔,5,0,2,0,-0.5,2.5,11.5,3,3,4,7,1,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.0,1.6666666666666667,0.0,1.0,-0.428553062011628,0.0,17/04/15,20.0
462,463,英超,17/08/12,0,1,水晶宫,0,3,哈德斯菲尔德,3,0,0,2,-0.5,2.25,10.5,5,12,5,9,1,1.3333333333333333,1.0,2.6666666666666665,0.0,2.6666666666666665,0.0,1.0,0.14285102067054267,0.0,17/04/27,100.33333333333333
444,445,英超,17/08/26,0,4,水晶宫,0,2,斯旺西,1,0,0,1,-0.5,2.25,10.5,0,1,1,1,1,1.3333333333333333,1.6666666666666667,2.0,0.0,2.6666666666666665,0.0,1.0,-0.11110740753086013,-0.1428540816982493,17/04/30,78.66666666666667
427,428,英超,17/09/16,0,5,水晶宫,0,1,南安普顿,1,0,0,1,0.0,2.25,10.5,3,5,0,5,1,1.3333333333333333,1.6666666666666667,2.6666666666666665,0.0,3.0,0.0,1.0,-0.11110740753086013,-0.05882249136779943,17/05/14,60.333333333333336
393,394,英超,17/10/14,0,2,水晶宫,2,1,切尔西,1,0,2,1,1.25,2.5,10.0,4,5,3,8,1,0.0,2.0,3.3333333333333335,0.0,1.6666666666666667,0.0,1.0,-0.9999500024998749,0.33332666679999734,17/08/12,46.666666666666664
375,376,英超,17/10/28,0,1,水晶宫,2,2,西汉姆,2,0,0,2,-0.25,2.25,10.5,4,11,1,2,1,0.6666666666666666,1.3333333333333333,3.6666666666666665,0.0,1.0,0.0,1.0,-0.3333166674999583,0.5714163267929974,17/08/26,39.666666666666664
